user_ref,event_ts,step_index,behavior_type,category_slug,product_id,price_bucket,device_type,search_query,session_id,target_next_category_slug
user_0385,2026-02-12T07:38:07Z,5,pay_order,audio,66,under_500,mobile,,user_0385_sess_03,
user_0385,2026-02-18T08:58:00Z,1,search,keyboards-mice,0,unknown,desktop,Keychron peripheral for home office,user_0385_sess_04,keyboards-mice
user_0385,2026-02-18T09:03:12Z,2,view_product,keyboards-mice,72,under_500,desktop,,user_0385_sess_04,keyboards-mice
user_0385,2026-02-18T09:07:53Z,3,compare_item,keyboards-mice,79,under_500,desktop,,user_0385_sess_04,
user_0385,2026-02-22T12:52:00Z,1,search,smartphones,0,unknown,mobile,Google ios for battery life,user_0385_sess_05,smartphones
user_0385,2026-02-22T12:54:40Z,2,view_product,smartphones,36,1000_2000,mobile,,user_0385_sess_05,smartphones
user_0385,2026-02-22T12:55:57Z,3,chatbot_ask,smartphones,36,1000_2000,mobile,Is Pixel Frame 9 Pro a good pick for creator content?,user_0385_sess_05,
user_0386,2026-02-04T00:19:00Z,1,search,bags-stands,0,unknown,desktop,Native Union backpack for business travel,user_0386_sess_01,bags-stands
user_0386,2026-02-04T00:22:31Z,2,view_product,bags-stands,100,under_500,desktop,,user_0386_sess_01,bags-stands
user_0386,2026-02-04T00:28:53Z,3,compare_item,bags-stands,97,under_500,desktop,,user_0386_sess_01,
user_0386,2026-02-06T04:20:00Z,1,search,bags-stands,0,unknown,desktop,tui for device protection,user_0386_sess_02,bags-stands
user_0386,2026-02-06T04:27:07Z,2,view_product,bags-stands,96,under_500,desktop,,user_0386_sess_02,bags-stands
user_0386,2026-02-06T04:34:24Z,3,add_to_cart,bags-stands,96,under_500,desktop,,user_0386_sess_02,bags-stands
user_0386,2026-02-06T04:40:08Z,4,checkout,bags-stands,96,under_500,desktop,,user_0386_sess_02,bags-stands
user_0386,2026-02-06T04:41:50Z,5,pay_order,bags-stands,96,under_500,desktop,,user_0386_sess_02,
user_0386,2026-02-15T11:23:00Z,1,search,chargers-cables,0,unknown,mobile,dock for multi device use,user_0386_sess_03,chargers-cables
user_0386,2026-02-15T11:26:04Z,2,search,chargers-cables,0,unknown,mobile,dock for multi device use review,user_0386_sess_03,chargers-cables
user_0386,2026-02-15T11:29:46Z,3,view_product,chargers-cables,85,under_500,mobile,,user_0386_sess_03,chargers-cables
user_0386,2026-02-15T11:32:47Z,4,add_to_cart,chargers-cables,85,under_500,mobile,,user_0386_sess_03,chargers-cables
user_0386,2026-02-15T11:37:13Z,5,checkout,chargers-cables,85,under_500,mobile,,user_0386_sess_03,chargers-cables
user_0386,2026-02-15T11:39:19Z,6,pay_order,chargers-cables,85,under_500,mobile,,user_0386_sess_03,
user_0386,2026-02-18T13:16:00Z,1,search,bags-stands,0,unknown,mobile,best sleeve budget,user_0386_sess_04,bags-stands
user_0386,2026-02-18T13:18:14Z,2,view_product,bags-stands,96,under_500,mobile,,user_0386_sess_04,bags-stands
user_0386,2026-02-18T13:19:51Z,3,chatbot_ask,bags-stands,96,under_500,mobile,What should I know before buying Twelve South LiftStand Pro?,user_0386_sess_04,
user_0386,2026-02-25T20:54:00Z,1,search,bags-stands,0,unknown,desktop,Tomtoc backpack for ergonomic desk,user_0386_sess_05,bags-stands
user_0386,2026-02-25T21:01:01Z,2,view_product,bags-stands,94,under_500,desktop,,user_0386_sess_05,bags-stands
user_0386,2026-02-25T21:03:20Z,3,compare_item,bags-stands,99,under_500,desktop,,user_0386_sess_05,
user_0386,2026-03-01T01:52:00Z,1,search,bags-stands,0,unknown,desktop,under 500 bag,user_0386_sess_06,bags-stands
user_0386,2026-03-01T01:53:32Z,2,view_product,bags-stands,92,under_500,desktop,,user_0386_sess_06,bags-stands
user_0386,2026-03-01T01:59:52Z,3,view_product,bags-stands,91,under_500,desktop,,user_0386_sess_06,bags-stands
user_0386,2026-03-01T02:05:21Z,4,save_item,bags-stands,92,under_500,desktop,,user_0386_sess_06,
user_0386,2026-03-09T04:08:00Z,1,search,smartphones,0,unknown,desktop,good value android,user_0386_sess_07,smartphones
user_0386,2026-03-09T04:09:02Z,2,view_product,smartphones,40,500_1000,desktop,,user_0386_sess_07,smartphones
user_0386,2026-03-09T04:10:36Z,3,add_to_cart,smartphones,40,500_1000,desktop,,user_0386_sess_07,smartphones
user_0386,2026-03-09T04:16:37Z,4,checkout,smartphones,40,500_1000,desktop,,user_0386_sess_07,smartphones
user_0386,2026-03-09T04:22:15Z,5,pay_order,smartphones,40,500_1000,desktop,,user_0386_sess_07,
user_0387,2026-02-02T03:19:00Z,1,search,smartphones,0,unknown,mobile,OnePlus phone for travel photos,user_0387_sess_01,smartphones
user_0387,2026-02-02T03:21:04Z,2,view_product,smartphones,38,500_1000,mobile,,user_0387_sess_01,smartphones
user_0387,2026-02-02T03:29:24Z,3,add_to_cart,smartphones,38,500_1000,mobile,,user_0387_sess_01,smartphones
user_0387,2026-02-02T03:35:28Z,4,checkout,smartphones,38,500_1000,mobile,,user_0387_sess_01,smartphones
user_0387,2026-02-02T03:38:35Z,5,pay_order,smartphones,38,500_1000,mobile,,user_0387_sess_01,
user_0387,2026-02-11T09:10:00Z,1,search,business-laptops,0,unknown,tablet,high performance office laptop,user_0387_sess_02,business-laptops
user_0387,2026-02-11T09:17:39Z,2,view_product,business-laptops,10,1000_2000,tablet,,user_0387_sess_02,business-laptops
user_0387,2026-02-11T09:23:59Z,3,chatbot_ask,business-laptops,10,1000_2000,tablet,What should I know before buying Acer OfficeCore Flex 15?,user_0387_sess_02,
user_0387,2026-02-18T10:32:00Z,1,search,smartphones,0,unknown,desktop,smartphone for travel photos,user_0387_sess_03,smartphones
user_0387,2026-02-18T10:33:41Z,2,view_product,smartphones,32,1000_2000,desktop,,user_0387_sess_03,smartphones
user_0387,2026-02-18T10:39:42Z,3,add_to_cart,smartphones,32,1000_2000,desktop,,user_0387_sess_03,smartphones
user_0387,2026-02-18T10:48:17Z,4,checkout,smartphones,32,1000_2000,desktop,,user_0387_sess_03,smartphones
user_0387,2026-02-18T10:52:28Z,5,pay_order,smartphones,32,1000_2000,desktop,,user_0387_sess_03,
user_0387,2026-02-27T14:53:00Z,1,search,smartphones,0,unknown,mobile,phone for battery life,user_0387_sess_04,smartphones
user_0387,2026-02-27T14:57:02Z,2,view_product,smartphones,32,1000_2000,mobile,,user_0387_sess_04,smartphones
user_0387,2026-02-27T15:03:26Z,3,view_product,smartphones,34,1000_2000,mobile,,user_0387_sess_04,smartphones
user_0387,2026-02-27T15:04:48Z,4,save_item,smartphones,32,1000_2000,mobile,,user_0387_sess_04,
user_0387,2026-03-08T20:03:00Z,1,search,chargers-cables,0,unknown,unknown,Anker cap for desk setup,user_0387_sess_05,chargers-cables
user_0387,2026-03-08T20:06:40Z,2,view_product,chargers-cables,82,under_500,unknown,,user_0387_sess_05,chargers-cables
user_0387,2026-03-08T20:13:24Z,3,add_to_cart,chargers-cables,82,under_500,unknown,,user_0387_sess_05,chargers-cables
user_0387,2026-03-08T20:18:32Z,4,checkout,chargers-cables,82,under_500,unknown,,user_0387_sess_05,chargers-cables
user_0387,2026-03-08T20:19:34Z,5,pay_order,chargers-cables,82,under_500,unknown,,user_0387_sess_05,
user_0387,2026-03-16T03:33:00Z,1,search,chargers-cables,0,unknown,desktop,budget dock,user_0387_sess_06,chargers-cables
user_0387,2026-03-16T03:34:24Z,2,search,chargers-cables,0,unknown,desktop,budget dock best,user_0387_sess_06,chargers-cables
user_0387,2026-03-16T03:42:33Z,3,view_product,chargers-cables,85,under_500,desktop,,user_0387_sess_06,chargers-cables
user_0387,2026-03-16T03:48:46Z,4,chatbot_ask,chargers-cables,85,under_500,desktop,Is CableFlex USB-C 1m a good pick for travel charging?,user_0387_sess_06,
user_0387,2026-03-21T07:16:00Z,1,search,ultrabooks,0,unknown,desktop,light laptop for consulting work,user_0387_sess_07,ultrabooks
user_0387,2026-03-21T07:24:16Z,2,view_product,ultrabooks,21,500_1000,desktop,,user_0387_sess_07,ultrabooks
user_0387,2026-03-21T07:32:30Z,3,chatbot_ask,ultrabooks,21,500_1000,desktop,What should I know before buying ASUS AirLite 13?,user_0387_sess_07,
user_0388,2026-02-05T03:46:00Z,1,search,ultrabooks,0,unknown,unknown,best nhe mid range,user_0388_sess_01,ultrabooks
user_0388,2026-02-05T03:53:27Z,2,view_product,ultrabooks,21,500_1000,unknown,,user_0388_sess_01,ultrabooks
user_0388,2026-02-05T03:58:11Z,3,save_item,ultrabooks,21,500_1000,unknown,,user_0388_sess_01,
user_0388,2026-02-07T11:10:00Z,1,search,bags-stands,0,unknown,mobile,Twelve South bag for ergonomic desk,user_0388_sess_02,bags-stands
user_0388,2026-02-07T11:18:08Z,2,view_product,bags-stands,96,under_500,mobile,,user_0388_sess_02,bags-stands
user_0388,2026-02-07T11:20:48Z,3,view_product,bags-stands,98,under_500,mobile,,user_0388_sess_02,bags-stands
user_0388,2026-02-07T11:25:52Z,4,compare_item,bags-stands,98,under_500,mobile,,user_0388_sess_02,
user_0388,2026-02-14T17:32:00Z,1,search,audio,0,unknown,desktop,best tai nghe budget,user_0388_sess_03,audio
user_0388,2026-02-14T17:34:34Z,2,search,audio,0,unknown,desktop,best tai nghe budget review,user_0388_sess_03,audio
user_0388,2026-02-14T17:38:50Z,3,view_product,audio,65,under_500,desktop,,user_0388_sess_03,audio
user_0388,2026-02-14T17:47:28Z,4,add_to_cart,audio,65,under_500,desktop,,user_0388_sess_03,audio
user_0388,2026-02-14T17:54:30Z,5,checkout,audio,65,under_500,desktop,,user_0388_sess_03,audio
user_0388,2026-02-14T17:55:45Z,6,pay_order,audio,65,under_500,desktop,,user_0388_sess_03,
user_0388,2026-02-19T21:14:00Z,1,search,ultrabooks,0,unknown,mobile,high performance portable laptop,user_0388_sess_04,ultrabooks
user_0388,2026-02-19T21:18:28Z,2,view_product,ultrabooks,30,1000_2000,mobile,,user_0388_sess_04,ultrabooks
user_0388,2026-02-19T21:23:02Z,3,chatbot_ask,ultrabooks,30,1000_2000,mobile,Would Spectra Thin 14 work well for daily travel and travel?,user_0388_sess_04,
user_0389,2026-02-03T00:56:00Z,1,search,business-laptops,0,unknown,tablet,office laptop for finance spreadsheets,user_0389_sess_01,business-laptops
user_0389,2026-02-03T01:04:42Z,2,view_product,business-laptops,8,1000_2000,tablet,,user_0389_sess_01,business-laptops
user_0389,2026-02-03T01:11:03Z,3,add_to_cart,business-laptops,8,1000_2000,tablet,,user_0389_sess_01,business-laptops
user_0389,2026-02-03T01:17:22Z,4,checkout,business-laptops,8,1000_2000,tablet,,user_0389_sess_01,business-laptops
user_0389,2026-02-03T01:23:22Z,5,pay_order,business-laptops,8,1000_2000,tablet,,user_0389_sess_01,
user_0389,2026-02-12T02:55:00Z,1,search,tablets,0,unknown,tablet,best may tinh bang premium,user_0389_sess_02,tablets
user_0389,2026-02-12T03:02:33Z,2,view_product,tablets,42,1000_2000,tablet,,user_0389_sess_02,tablets
user_0389,2026-02-12T03:05:11Z,3,compare_item,tablets,41,500_1000,tablet,,user_0389_sess_02,
user_0389,2026-02-15T10:55:00Z,1,search,tablets,0,unknown,mobile,Xiaomi tab for study sessions,user_0389_sess_03,tablets
user_0389,2026-02-15T10:56:26Z,2,view_product,tablets,50,under_500,mobile,,user_0389_sess_03,tablets
user_0389,2026-02-15T11:05:04Z,3,add_to_cart,tablets,50,under_500,mobile,,user_0389_sess_03,tablets
user_0389,2026-02-15T11:12:08Z,4,checkout,tablets,50,under_500,mobile,,user_0389_sess_03,tablets
user_0389,2026-02-15T11:18:16Z,5,pay_order,tablets,50,under_500,mobile,,user_0389_sess_03,
user_0389,2026-02-23T11:18:00Z,1,search,tablets,0,unknown,tablet,Xiaomi tab for reading and media,user_0389_sess_04,tablets
user_0389,2026-02-23T11:21:40Z,2,view_product,tablets,50,under_500,tablet,,user_0389_sess_04,tablets
user_0389,2026-02-23T11:24:02Z,3,view_product,tablets,43,500_1000,tablet,,user_0389_sess_04,tablets
user_0389,2026-02-23T11:28:05Z,4,chatbot_ask,tablets,50,under_500,tablet,What should I know before buying Xiaomi Pad Air Neo?,user_0389_sess_04,
user_0389,2026-03-03T18:32:00Z,1,search,audio,0,unknown,desktop,best headphone value pick,user_0389_sess_05,audio
user_0389,2026-03-03T18:34:36Z,2,view_product,audio,64,under_500,desktop,,user_0389_sess_05,audio
user_0389,2026-03-03T18:39:46Z,3,add_to_cart,audio,64,under_500,desktop,,user_0389_sess_05,audio
user_0389,2026-03-03T18:45:49Z,4,checkout,audio,64,under_500,desktop,,user_0389_sess_05,audio
user_0389,2026-03-03T18:49:58Z,5,pay_order,audio,64,under_500,desktop,,user_0389_sess_05,
user_0389,2026-03-09T20:52:00Z,1,search,tablets,0,unknown,mobile,Xiaomi tab for reading and media,user_0389_sess_06,tablets
user_0389,2026-03-09T20:57:06Z,2,view_product,tablets,50,under_500,mobile,,user_0389_sess_06,tablets
user_0389,2026-03-09T21:04:49Z,3,chatbot_ask,tablets,50,under_500,mobile,Is Pad Air Neo a good pick for note taking?,user_0389_sess_06,
user_0390,2026-02-03T01:58:00Z,1,search,chargers-cables,0,unknown,desktop,cap for travel charging,user_0390_sess_01,chargers-cables
user_0390,2026-02-03T02:06:06Z,2,view_product,chargers-cables,86,under_500,desktop,,user_0390_sess_01,chargers-cables
user_0390,2026-02-03T02:13:15Z,3,compare_item,chargers-cables,84,under_500,desktop,,user_0390_sess_01,
user_0390,2026-02-06T06:01:00Z,1,search,audio,0,unknown,desktop,HyperX microphone for focus at work,user_0390_sess_02,audio
user_0390,2026-02-06T06:03:32Z,2,view_product,audio,65,under_500,desktop,,user_0390_sess_02,audio
user_0390,2026-02-06T06:10:39Z,3,save_item,audio,65,under_500,desktop,,user_0390_sess_02,
user_0390,2026-02-14T11:16:00Z,1,search,smartphones,0,unknown,desktop,Samsung iphone for creator content,user_0390_sess_03,smartphones
user_0390,2026-02-14T11:24:10Z,2,view_product,smartphones,34,1000_2000,desktop,,user_0390_sess_03,smartphones
user_0390,2026-02-14T11:30:37Z,3,add_to_cart,smartphones,34,1000_2000,desktop,,user_0390_sess_03,smartphones
user_0390,2026-02-14T11:32:05Z,4,checkout,smartphones,34,1000_2000,desktop,,user_0390_sess_03,smartphones
user_0390,2026-02-14T11:39:29Z,5,pay_order,smartphones,34,1000_2000,desktop,,user_0390_sess_03,
user_0390,2026-02-22T17:05:00Z,1,search,chargers-cables,0,unknown,mobile,Anker sac for desk setup,user_0390_sess_04,chargers-cables
user_0390,2026-02-22T17:10:17Z,2,view_product,chargers-cables,82,under_500,mobile,,user_0390_sess_04,chargers-cables
user_0390,2026-02-22T17:13:32Z,3,compare_item,chargers-cables,84,under_500,mobile,,user_0390_sess_04,
user_0391,2026-02-09T04:33:00Z,1,search,ultrabooks,0,unknown,mobile,nhe for consulting work,user_0391_sess_01,ultrabooks
user_0391,2026-02-09T04:40:32Z,2,search,ultrabooks,0,unknown,mobile,nhe for consulting work best,user_0391_sess_01,ultrabooks
user_0391,2026-02-09T04:45:41Z,3,view_product,ultrabooks,30,1000_2000,mobile,,user_0391_sess_01,ultrabooks
user_0391,2026-02-09T04:47:57Z,4,chatbot_ask,ultrabooks,30,1000_2000,mobile,Is Spectra Thin 14 a good pick for consulting work?,user_0391_sess_01,
user_0391,2026-02-15T08:51:00Z,1,search,bags-stands,0,unknown,desktop,best gia do under 500,user_0391_sess_02,bags-stands
user_0391,2026-02-15T08:56:09Z,2,view_product,bags-stands,100,under_500,desktop,,user_0391_sess_02,bags-stands
user_0391,2026-02-15T09:01:39Z,3,save_item,bags-stands,100,under_500,desktop,,user_0391_sess_02,
user_0391,2026-02-19T14:18:00Z,1,search,bags-stands,0,unknown,mobile,value pick bag,user_0391_sess_03,bags-stands
user_0391,2026-02-19T14:24:43Z,2,view_product,bags-stands,91,under_500,mobile,,user_0391_sess_03,bags-stands
user_0391,2026-02-19T14:31:05Z,3,save_item,bags-stands,91,under_500,mobile,,user_0391_sess_03,
user_0391,2026-02-25T18:50:00Z,1,search,ultrabooks,0,unknown,unknown,ultrabook for daily travel,user_0391_sess_04,ultrabooks
user_0391,2026-02-25T18:51:38Z,2,view_product,ultrabooks,21,500_1000,unknown,,user_0391_sess_04,ultrabooks
user_0391,2026-02-25T18:59:14Z,3,save_item,ultrabooks,21,500_1000,unknown,,user_0391_sess_04,
user_0392,2026-02-05T03:34:00Z,1,search,gaming-laptops,0,unknown,desktop,gaming laptop for video editing,user_0392_sess_01,gaming-laptops
user_0392,2026-02-05T03:42:28Z,2,view_product,gaming-laptops,18,above_2000,desktop,,user_0392_sess_01,gaming-laptops
user_0392,2026-02-05T03:46:03Z,3,add_to_cart,gaming-laptops,18,above_2000,desktop,,user_0392_sess_01,gaming-laptops
user_0392,2026-02-05T03:48:40Z,4,checkout,gaming-laptops,18,above_2000,desktop,,user_0392_sess_01,gaming-laptops
user_0392,2026-02-05T03:55:05Z,5,pay_order,gaming-laptops,18,above_2000,desktop,,user_0392_sess_01,
user_0392,2026-02-13T04:44:00Z,1,search,ultrabooks,0,unknown,desktop,best nhe around 800,user_0392_sess_02,ultrabooks
user_0392,2026-02-13T04:45:07Z,2,view_product,ultrabooks,21,500_1000,desktop,,user_0392_sess_02,ultrabooks
user_0392,2026-02-13T04:51:07Z,3,save_item,ultrabooks,21,500_1000,desktop,,user_0392_sess_02,
user_0392,2026-02-22T12:00:00Z,1,search,business-laptops,0,unknown,desktop,best office laptop around 1500,user_0392_sess_03,business-laptops
user_0392,2026-02-22T12:03:24Z,2,view_product,business-laptops,9,1000_2000,desktop,,user_0392_sess_03,business-laptops
user_0392,2026-02-22T12:06:29Z,3,view_product,business-laptops,5,1000_2000,desktop,,user_0392_sess_03,business-laptops
user_0392,2026-02-22T12:10:07Z,4,chatbot_ask,business-laptops,9,1000_2000,desktop,Can you compare OfficeCore Flex 13 with similar business laptops?,user_0392_sess_03,
user_0392,2026-02-27T19:07:00Z,1,search,bags-stands,0,unknown,mobile,backpack for business travel,user_0392_sess_04,bags-stands
user_0392,2026-02-27T19:11:45Z,2,view_product,bags-stands,91,under_500,mobile,,user_0392_sess_04,bags-stands
user_0392,2026-02-27T19:15:28Z,3,add_to_cart,bags-stands,91,under_500,mobile,,user_0392_sess_04,bags-stands
user_0392,2026-02-27T19:19:30Z,4,checkout,bags-stands,91,under_500,mobile,,user_0392_sess_04,bags-stands
user_0392,2026-02-27T19:26:13Z,5,pay_order,bags-stands,91,under_500,mobile,,user_0392_sess_04,
user_0392,2026-03-06T20:58:00Z,1,search,ultrabooks,0,unknown,mobile,best portable laptop premium,user_0392_sess_05,ultrabooks
user_0392,2026-03-06T21:06:22Z,2,view_product,ultrabooks,24,1000_2000,mobile,,user_0392_sess_05,ultrabooks
user_0392,2026-03-06T21:08:51Z,3,compare_item,ultrabooks,27,500_1000,mobile,,user_0392_sess_05,
user_0392,2026-03-11T00:46:00Z,1,search,gaming-laptops,0,unknown,desktop,Razer choi game for video editing,user_0392_sess_06,gaming-laptops
user_0392,2026-03-11T00:49:31Z,2,view_product,gaming-laptops,16,above_2000,desktop,,user_0392_sess_06,gaming-laptops
user_0392,2026-03-11T00:53:32Z,3,add_to_cart,gaming-laptops,16,above_2000,desktop,,user_0392_sess_06,gaming-laptops
user_0392,2026-03-11T01:01:37Z,4,checkout,gaming-laptops,16,above_2000,desktop,,user_0392_sess_06,gaming-laptops
user_0392,2026-03-11T01:03:48Z,5,pay_order,gaming-laptops,16,above_2000,desktop,,user_0392_sess_06,
user_0393,2026-01-11T04:01:00Z,1,search,smartwatches,0,unknown,mobile,best smartwatch under 500,user_0393_sess_01,smartwatches
user_0393,2026-01-11T04:09:19Z,2,view_product,smartwatches,55,under_500,mobile,,user_0393_sess_01,smartwatches
user_0393,2026-01-11T04:10:51Z,3,view_product,smartwatches,54,under_500,mobile,,user_0393_sess_01,smartwatches
user_0393,2026-01-11T04:19:03Z,4,chatbot_ask,smartwatches,55,under_500,mobile,Can you compare Pixel Watch Loop with similar smartwatches?,user_0393_sess_01,
user_0393,2026-01-13T06:24:00Z,1,search,smartphones,0,unknown,unknown,OnePlus ios for creator content,user_0393_sess_02,smartphones
user_0393,2026-01-13T06:27:04Z,2,view_product,smartphones,37,500_1000,unknown,,user_0393_sess_02,smartphones
user_0393,2026-01-13T06:29:43Z,3,add_to_cart,smartphones,37,500_1000,unknown,,user_0393_sess_02,smartphones
user_0393,2026-01-13T06:35:25Z,4,checkout,smartphones,37,500_1000,unknown,,user_0393_sess_02,smartphones
user_0393,2026-01-13T06:38:38Z,5,pay_order,smartphones,37,500_1000,unknown,,user_0393_sess_02,
user_0393,2026-01-20T10:37:00Z,1,search,chargers-cables,0,unknown,mobile,best dock value pick,user_0393_sess_03,chargers-cables
user_0393,2026-01-20T10:40:25Z,2,view_product,chargers-cables,85,under_500,mobile,,user_0393_sess_03,chargers-cables
user_0393,2026-01-20T10:42:38Z,3,add_to_cart,chargers-cables,85,under_500,mobile,,user_0393_sess_03,chargers-cables
user_0393,2026-01-20T10:50:18Z,4,checkout,chargers-cables,85,under_500,mobile,,user_0393_sess_03,chargers-cables
user_0393,2026-01-20T10:57:35Z,5,pay_order,chargers-cables,85,under_500,mobile,,user_0393_sess_03,
user_0393,2026-01-23T14:05:00Z,1,search,ultrabooks,0,unknown,mobile,best thin laptop good value,user_0393_sess_04,ultrabooks
user_0393,2026-01-23T14:08:03Z,2,view_product,ultrabooks,27,500_1000,mobile,,user_0393_sess_04,ultrabooks
user_0393,2026-01-23T14:14:36Z,3,add_to_cart,ultrabooks,27,500_1000,mobile,,user_0393_sess_04,ultrabooks
user_0393,2026-01-23T14:17:56Z,4,checkout,ultrabooks,27,500_1000,mobile,,user_0393_sess_04,ultrabooks
user_0393,2026-01-23T14:20:30Z,5,pay_order,ultrabooks,27,500_1000,mobile,,user_0393_sess_04,
user_0394,2026-01-15T02:48:00Z,1,search,chargers-cables,0,unknown,mobile,value pick cap,user_0394_sess_01,chargers-cables
user_0394,2026-01-15T02:52:28Z,2,view_product,chargers-cables,89,under_500,mobile,,user_0394_sess_01,chargers-cables
user_0394,2026-01-15T02:58:11Z,3,save_item,chargers-cables,89,under_500,mobile,,user_0394_sess_01,
user_0394,2026-01-24T05:03:00Z,1,search,business-laptops,0,unknown,desktop,around 1500 business laptop,user_0394_sess_02,business-laptops
user_0394,2026-01-24T05:05:21Z,2,view_product,business-laptops,2,1000_2000,desktop,,user_0394_sess_02,business-laptops
user_0394,2026-01-24T05:13:48Z,3,compare_item,business-laptops,8,1000_2000,desktop,,user_0394_sess_02,
user_0394,2026-01-29T09:33:00Z,1,search,smartphones,0,unknown,unknown,best iphone premium,user_0394_sess_03,smartphones
user_0394,2026-01-29T09:35:16Z,2,view_product,smartphones,36,1000_2000,unknown,,user_0394_sess_03,smartphones
user_0394,2026-01-29T09:36:35Z,3,add_to_cart,smartphones,36,1000_2000,unknown,,user_0394_sess_03,smartphones
user_0394,2026-01-29T09:44:54Z,4,checkout,smartphones,36,1000_2000,unknown,,user_0394_sess_03,smartphones
user_0394,2026-01-29T09:52:36Z,5,pay_order,smartphones,36,1000_2000,unknown,,user_0394_sess_03,
user_0394,2026-02-07T12:28:00Z,1,search,smartphones,0,unknown,mobile,Xiaomi phone for daily communication,user_0394_sess_04,smartphones
user_0394,2026-02-07T12:35:13Z,2,view_product,smartphones,40,500_1000,mobile,,user_0394_sess_04,smartphones
user_0394,2026-02-07T12:41:24Z,3,add_to_cart,smartphones,40,500_1000,mobile,,user_0394_sess_04,smartphones
user_0394,2026-02-07T12:50:02Z,4,checkout,smartphones,40,500_1000,mobile,,user_0394_sess_04,smartphones
user_0394,2026-02-07T12:55:26Z,5,pay_order,smartphones,40,500_1000,mobile,,user_0394_sess_04,
user_0395,2026-01-12T03:02:00Z,1,search,smartphones,0,unknown,desktop,smartphone for creator content,user_0395_sess_01,smartphones
user_0395,2026-01-12T03:10:39Z,2,view_product,smartphones,32,1000_2000,desktop,,user_0395_sess_01,smartphones
user_0395,2026-01-12T03:16:11Z,3,compare_item,smartphones,33,500_1000,desktop,,user_0395_sess_01,
user_0395,2026-01-17T08:22:00Z,1,search,gaming-laptops,0,unknown,desktop,MSI gpu laptop for AAA gaming,user_0395_sess_02,gaming-laptops
user_0395,2026-01-17T08:24:06Z,2,view_product,gaming-laptops,11,1000_2000,desktop,,user_0395_sess_02,gaming-laptops
user_0395,2026-01-17T08:27:11Z,3,add_to_cart,gaming-laptops,11,1000_2000,desktop,,user_0395_sess_02,gaming-laptops
user_0395,2026-01-17T08:31:28Z,4,checkout,gaming-laptops,11,1000_2000,desktop,,user_0395_sess_02,gaming-laptops
user_0395,2026-01-17T08:37:30Z,5,pay_order,gaming-laptops,11,1000_2000,desktop,,user_0395_sess_02,
user_0395,2026-01-26T14:47:00Z,1,search,smartphones,0,unknown,desktop,dien thoai for travel photos,user_0395_sess_03,smartphones
user_0395,2026-01-26T14:51:38Z,2,view_product,smartphones,33,500_1000,desktop,,user_0395_sess_03,smartphones
user_0395,2026-01-26T14:55:18Z,3,add_to_cart,smartphones,33,500_1000,desktop,,user_0395_sess_03,smartphones
user_0395,2026-01-26T14:58:51Z,4,checkout,smartphones,33,500_1000,desktop,,user_0395_sess_03,smartphones
user_0395,2026-01-26T15:03:54Z,5,pay_order,smartphones,33,500_1000,desktop,,user_0395_sess_03,
user_0395,2026-02-02T18:08:00Z,1,search,audio,0,unknown,desktop,Google earbud for commuting,user_0395_sess_04,audio
user_0395,2026-02-02T18:13:37Z,2,view_product,audio,67,under_500,desktop,,user_0395_sess_04,audio
user_0395,2026-02-02T18:16:45Z,3,add_to_cart,audio,67,under_500,desktop,,user_0395_sess_04,audio
user_0395,2026-02-02T18:23:17Z,4,checkout,audio,67,under_500,desktop,,user_0395_sess_04,audio
user_0395,2026-02-02T18:25:28Z,5,pay_order,audio,67,under_500,desktop,,user_0395_sess_04,
user_0395,2026-02-11T23:32:00Z,1,search,business-laptops,0,unknown,tablet,van phong for hybrid meetings,user_0395_sess_05,business-laptops
user_0395,2026-02-11T23:36:31Z,2,view_product,business-laptops,7,1000_2000,tablet,,user_0395_sess_05,business-laptops
user_0395,2026-02-11T23:38:51Z,3,chatbot_ask,business-laptops,7,1000_2000,tablet,Would ThinkDesk Carbon 14 work well for finance spreadsheets and travel?,user_0395_sess_05,
user_0395,2026-02-21T04:59:00Z,1,search,keyboards-mice,0,unknown,desktop,Logitech peripheral for home office,user_0395_sess_06,keyboards-mice
user_0395,2026-02-21T05:04:23Z,2,view_product,keyboards-mice,79,under_500,desktop,,user_0395_sess_06,keyboards-mice
user_0395,2026-02-21T05:08:54Z,3,save_item,keyboards-mice,79,under_500,desktop,,user_0395_sess_06,
user_0396,2026-01-16T06:25:00Z,1,search,audio,0,unknown,mobile,headphone for focus at work,user_0396_sess_01,audio
user_0396,2026-01-16T06:32:23Z,2,view_product,audio,63,under_500,mobile,,user_0396_sess_01,audio
user_0396,2026-01-16T06:41:03Z,3,save_item,audio,63,under_500,mobile,,user_0396_sess_01,
user_0396,2026-01-20T12:43:00Z,1,search,smartphones,0,unknown,mobile,dien thoai for daily communication,user_0396_sess_02,smartphones
user_0396,2026-01-20T12:49:14Z,2,view_product,smartphones,31,1000_2000,mobile,,user_0396_sess_02,smartphones
user_0396,2026-01-20T12:51:32Z,3,add_to_cart,smartphones,31,1000_2000,mobile,,user_0396_sess_02,smartphones
user_0396,2026-01-20T13:00:05Z,4,checkout,smartphones,31,1000_2000,mobile,,user_0396_sess_02,smartphones
user_0396,2026-01-20T13:01:18Z,5,pay_order,smartphones,31,1000_2000,mobile,,user_0396_sess_02,
user_0396,2026-01-22T19:56:00Z,1,search,audio,0,unknown,mobile,Audio-Technica tai nghe for music listening,user_0396_sess_03,audio
